	GSM1519923	GSM1519926	GSM1519927	GSM1519928	GSM1519929	GSM1519930	GSM1519933	GSM1519934	GSM1519935
FAM165B	6.756585258333334	7.746760003333333	7.868715210666667	7.2623491609999995	6.873319584333333	7.0719713476666675	6.994399924666666	7.074250782666667	7.375235751000001
FAM166B	8.49090378	9.572001663	8.86165761	8.722945748999999	8.540710427	9.080152781	8.409126412	9.243678418	9.567735182
FAM167A	7.391646672	9.204123935	8.349906612	8.326080163	7.5334880779999995	8.091963939	7.695269156	8.598231752	8.206854479
FAM167B	5.70470501	4.735332407	6.096200351	4.753470716	2.1592411719999998	6.080595272999999	4.527735644	3.5420769880000003	3.814739762
FAM168A	5.160868906	1.3032573729999999	4.145095417	5.806829132000001	5.460010826	5.1445328	1.458605497	3.709943435	3.0355776530000003
FAM168B	4.083349002	1.630862655	4.765447909	5.691063021000001	4.478098037	4.678543767	4.518916464	4.52158751	5.474321131
FAM169A	4.689665721	6.0796469405	6.3757172	5.569022132000001	4.9915343175	5.5939826445000005	6.1381436455	5.4703172095	5.3393587405
FAM169B	10.53755411	9.279970074	10.1727785	9.841234737	10.24391997	10.10384576	9.61894728	10.64819963	9.433750873
FAM170A	3.4161782780000003	5.430954515	4.122190425	3.316492174	3.965648958	3.190380733	7.41330896	5.788141785	3.83460853
FAM171A1	9.877997544	9.986770071	10.74644466	10.15748852	9.787079216	10.429213699999998	10.71547153	11.30481169	10.61243103
FAM171B	3.005326511	2.975822737333333	4.793284435333334	3.1236912006666664	2.564081847	3.380795017	4.946657609666667	4.590140636	3.1508901580000006
FAM172A	2.3680310035	5.3289442035	3.2272137195	4.5939032719999995	3.1605744930000004	2.45821478	3.385003324	4.812288537500001	4.3867313905
FAM173A	8.186184069	3.8480268580000003	2.99419952	2.127034645	4.7289545660000005	5.61131423	3.0818212860000003	2.8878242569999997	3.1688274919999997
FAM173B	5.359609196	1.5331949194999999	4.632666845	6.5553246855000005	5.6496245485	5.599701216	1.618245315	3.9096769625	4.344855913
FAM174A	6.898048757000001	1.5991957669999999	6.589504483	9.132680947	7.348935995	7.775893773	5.061849366000001	5.918815217000001	5.184269314
FAM174B	6.6111818829999995	6.267028005	3.039944109	1.266300497	6.918220196	2.9999910080000003	9.159090782	5.717743155	4.712453169
FAM175A	5.695019137999999	6.256225307583333	5.3745741229999995	5.623799059166665	5.403182915916667	4.90333145225	5.597514202249999	5.9477386115	6.2231282165833335
FAM175B	2.146916819	3.862980405	3.0816271439999996	2.040692152	2.9334582869999997	2.090643436	2.718688388	2.71340935	2.7646539389999996
FAM176A	4.644964094	7.305154503	6.129711488	4.14715205	5.560501931	6.260408288	6.778860354	6.341605982000001	6.13878728
FAM176B	1.386371456	1.585612105	1.6277360509999999	1.388523423	1.3770836990000002	1.4407137190000001	1.648546035	1.539460778	1.588958319
FAM177A1	2.9003497974999997	4.8461781295	3.509941724	3.641315982	3.2328055740000003	4.3041139535	4.283020908	3.8876614595000003	4.1615495925
FAM178A	5.02073711575	7.04158555575	5.56616887575	5.2010064397499995	4.45464187575	5.49994882325	6.36443627525	5.99162296325	5.125804242
FAM178B	2.091167939	2.1556079400000003	3.2143531835	3.6846520314999998	3.576432307	5.454581923	1.922289907	2.045947683	2.1726996835000003
FAM179A	5.125509311	4.6823022855000005	4.146141742	6.369087994499999	5.2146383985	4.897041482000001	5.3570165795	2.9043475845	1.726807643
FAM179B	1.8295307680000001	4.158683774	2.896549035	2.137780984	1.734681584	2.74192638	5.2928214339999995	3.9122499489999996	2.689224184
FAM180A	6.51707309	2.964903993	6.618642727	5.50579781	5.398549782000001	5.804846822999999	8.041207799	6.793943092	7.758353381
FAM181A	6.954374371	6.332423825	6.450531679	4.869485615	8.112224959	6.409869657000001	5.624313395	4.420361048999999	6.154231443
FAM181B	1.824200882	1.8034293534999999	1.794337793	2.3620225775	2.5952238285	1.597830289	1.7320772235	1.9201845555000001	1.9614604545
FAM183A	7.5687050970000005	1.999227198	5.2526083130000005	6.993106608	9.403202836	7.814515608	7.175350681	9.033253499	7.066686891
FAM183B	3.718225429	7.528684984	5.963907214	5.206829641000001	4.025031381	4.6494030760000005	5.5771492810000005	6.376436513	5.667422253
FAM184A	1.5255318409999998	1.687093061	1.893826412	1.498006688	1.371446859	1.638824457	1.800707124	2.030953974	2.082141349
FAM184B	7.700167822	2.680530111	7.797046947999999	1.9945652930000002	4.540531194	2.185428547	8.115234867	8.127417056	2.470795835
FAM186B	5.819525152000001	7.360828652	6.812748342999999	6.36196778	7.09826398	6.594697625	1.2514183429999999	6.613415822	6.330034454
FAM187B	8.391219507999999	8.095839645	9.211019978	8.603475457	7.428941922999999	8.916462791	8.891380368	8.126045133	8.173871305
FAM18B	1.4221515059999998	2.9895443860000004	1.6186235759999998	1.7486329680000001	1.51803854	1.41059094	2.8673218389999997	1.7672671819999999	1.914788515
FAM18B2	10.40744813	9.651079145	8.345493032	8.984096782	10.23694318	9.879457536	10.36020561	8.036694832	9.411640389
FAM19A1	1.58739269	5.714960862000001	2.116327971	4.153388988000001	3.997254774	4.8142492180000005	3.1411421539999997	3.962025268	3.876065085
FAM19A2	3.536338587	5.228992408	1.716781904	3.489129048	4.483745413	1.576252505	1.641556297	1.867561649	1.869375663
FAM19A3	1.24296079	1.2585507059999999	1.228582656	1.263621554	1.2392422570000001	1.364966836	1.248908867	1.3022866020000001	1.295606595
FAM19A4	6.7655291360000005	1.92782772	3.428817669	6.389074451	7.537103638	1.799262369	1.476090044	1.311419545	1.301106645
FAM19A5	3.150736162	4.339172184	5.4676317270000006	3.587418927	3.944068348	3.7255987210000003	2.425850933	1.637907539	1.6446075709999999
FAM20A	2.0090769670000004	4.4053463065	3.2640884915	3.0303988389999996	2.264032445	4.4128337435	3.6659813244999997	2.8816003995	3.12212315
FAM20B	3.3992448559999997	4.7956957886666665	4.156298235666667	1.9958921476666667	3.0900219386666667	2.5382907616666666	3.158123121666667	3.0088531783333337	2.778568303666667
FAM20C	3.497510358	1.633800236	2.208532043	1.39019485	3.524489378	3.800449758	1.618403031	2.486067775	1.57535472
FAM21A	3.53453676	2.6685770525	5.102779630500001	4.5080024125	3.9453198070000006	4.137292362	5.5146120155	3.3047080380000002	3.325944473
FAM21C	4.45395267	5.134887289	4.5684600384	4.577899072	5.4917179624	4.284375172	5.6402957240000005	5.465287758200001	4.3316128904
FAM22A	4.096008994	5.735064677	2.78163276	2.095690595	5.213650203	6.945059121	2.761695268	2.5922768730000003	2.888712845
FAM22D	7.791526884	4.582063988	8.670918029	7.53998283	8.511849188	8.834766333	6.627881267	6.274385316	6.9383366639999995
FAM24A	1.8380242740000001	4.697983317	3.3586569839999996	2.45783401	2.12106865	2.428624891	3.918283667	2.8052178160000003	2.835119778
FAM24B	7.633708963999999	7.530367106	6.396705109	8.606220013	7.510179143999999	7.330968522999999	6.184083469	5.98075235	7.23506952
FAM25C	10.67581481	10.74005802	10.34173661	8.671884747	9.989605893	9.668221902	10.93890363	11.55198167	11.13554398
FAM26D	11.02145335	6.427420452000001	8.635810962999999	9.312814466	9.742725764	9.418285953	5.037489133	6.875836079	8.806258037000001
FAM26E	2.4079460575000002	1.88148386	5.4006820775	1.4373776215	2.7608126725	1.4754262980000001	3.3464001359999997	2.93332281	3.1544074515
FAM26F	8.52921848	9.812714657999999	9.111919244	7.887638691	7.708012891	8.058199049	9.418757697	10.30911558	9.552220905
FAM27A	4.86258398	4.959306214	3.72830781	3.959802348	4.865732549	2.352574336	3.4996115060000004	3.1332535619999997	3.224602623
FAM27E3	4.022568337	4.953183023	6.602315807	1.35223254	2.621744251	3.482691988	1.280265901	1.437471959	3.821439685
FAM27L	7.94753229	6.864944864	5.607488105	6.170646769	8.809506652	6.210780501	6.384996416	8.808180769	7.106388546
FAM29A	4.3345184755999995	6.0211292724000005	5.0537397396	4.7211826515999995	4.4282087614	5.0409925734	5.009033015399999	4.964232343600001	5.216120028800001
FAM30A	3.562356545	6.634732505	5.272951472	5.386531659	4.708424527	1.904924155	5.331423426000001	5.845896665	5.007848277
FAM32A	1.56949358	1.499210022	3.530285591	1.502685847	3.8020986960000003	1.755621818	1.48363369	1.4250400669999999	1.6377252580000001
FAM33A	6.499203129	4.605009118	6.514779728	7.250553332999999	6.825358585	5.889386284	6.5705697162500005	3.864163181	6.32779498225
FAM35A	5.728330416	5.967955786	5.41038181	6.334822784	5.9302752105	5.7096881745	7.1431437760000005	7.2180519075	5.855599139
FAM36A	3.76832744	6.002875316	6.28433152	5.1288615984999995	4.484270401	4.794540284	6.5361246885	6.642775374	4.108131284
FAM38A	6.68713594	5.55505508	4.829945576	7.800945821	6.262589725	4.457134484	6.9401977729999995	2.167197935	2.94957769
FAM38B	1.6918848780000002	4.310389705	2.9703552419999997	2.223817146	1.939877681	2.087839886	3.262206656	2.445009755	2.48184692
FAM3A	7.212386073499999	5.312682604499999	5.923718629000001	7.808156156000001	8.006762052	5.9825096305	9.273757484499999	8.257646334	6.845172703499999
FAM3B	1.283385679	2.071917983	1.3867224340000002	1.393753831	3.03884278	1.91584239	2.92011192	1.355722852	1.343946818
FAM3C	5.347081338999999	1.67089836	4.718854185333334	5.794232663666667	4.554850381333334	5.649446830333333	5.1060036129999995	4.829207785	4.032425066666667
FAM3D	3.384406766	5.492197662000001	1.905272342	1.896020587	3.551707833	3.77144116	5.1449022939999995	4.291941955	4.67804738
FAM40A	7.116658746000001	3.057756025	5.09768324	6.389517647999999	8.223451912	5.3166757019999995	5.724043107000001	5.865785686000001	6.59754033
FAM40B	2.107211457	3.4240238625000003	3.937619756	3.454596465	1.819985903	3.013137223	3.926309745	2.9722155115	2.601546894
FAM41C	3.4276256586666665	4.492430944666666	5.755960008333333	4.676163528666667	1.7389535983333333	4.556125048666666	5.765887409	4.063875518333333	3.882450247333333
FAM43A	1.4134567869999999	6.321772042	1.7353434540000001	1.7685939119999998	1.5584378280000002	4.2645938910000005	2.918779977	1.924824197	1.9330763659999999
FAM43B	10.1332435815	8.659603518499999	8.78072422	10.234253956	9.183317138500001	9.6029793105	8.477127859	9.037521289	8.585793745
FAM44A	4.4057214812000005	3.6033737398	4.3980207936	4.1601018946	5.048706285	5.116612183999999	5.5963570928	4.859137709800001	4.8727499948
FAM44B	5.0510973535	4.4636754025	4.4846499995	3.8914692055	4.088172619	3.8465782365	4.7183346880000006	4.7530903250000005	5.5773138195
FAM44C	1.5305704980000001	1.561631266	1.4914831659999999	1.516316473	1.402471515	1.7309139080000002	1.524180851	1.446485263	1.643919382
FAM45A	6.778018293499999	7.609786618000001	7.317141041499999	7.654384519500001	6.591376449	6.745307798000001	7.48279756	6.666383420999999	6.169756509499999
FAM45B	6.967307783	9.037877257	8.091613837	7.422883848	7.131466219	8.054796789	8.854277415	8.369130729	7.657914236
FAM46A	1.317578881	2.475751164	1.5118955280000002	1.453505944	1.438128635	1.3206111729999999	6.260216734	5.447880212	1.402518454
FAM46B	2.298570209	1.533359039	1.407931078	1.474480698	2.9636524619999998	1.6345298169999998	1.4703891009999999	1.4034557909999998	1.55618268
FAM46C	8.384246497	7.666496785500001	8.472213952	7.838554451	7.817438404000001	8.046055222	8.952958321	8.388318654	8.082564344000001
FAM46D	3.315907945	2.964716314	6.071816371000001	4.609767102	4.155776187	1.419102369	2.856370617	1.734038594	4.911815219
FAM47A	4.034716918	5.9704301310000005	6.2346018679999995	4.599433176000001	4.553520968	5.387054251	5.246445079	5.289010746000001	5.124372952
FAM47B	6.196880711	1.30691798	7.076020934	6.591530784	6.629652445	1.4475029640000001	1.4860906580000002	6.639010015	3.100282128
FAM47C	5.054952183	1.606305635	6.471626492	2.545978086	4.709605712	6.49511668	1.714228474	1.862731114	4.431841132
FAM47E	9.383835341000001	9.823586537999999	9.75085445	9.735139516	9.135578489	10.00724512	8.815513634	9.53733007	10.48261744
FAM48A	4.029788387	2.8574314039999997	4.741850576	4.598600951	3.773485012	4.6949980039999994	5.188996087	5.048045554	5.060212122
FAM49A	1.358784592	1.282316611	1.463824019	1.336118344	1.278700411	1.4510835430000002	1.406351905	1.586456585	1.546621464
FAM49B	7.964692101	6.521957472	2.77339161	7.648166454	8.319303406	7.2007959779999995	5.124372952	4.6093746289999995	6.60047623
FAM50A	6.9132981	3.43365407	1.96880958	4.498159728	5.77285696	7.284903607	6.148695619	5.0160365360000005	4.4180074010000006
FAM50B	2.470599595	2.71959854	2.177258569	1.70646298	1.6166180559999999	1.701967726	2.494570918	2.484786128	3.636875542
FAM53B	6.155051848499999	6.511297345499999	6.087655809499999	6.0601993279999995	6.020243808	5.8318166425	5.887601562	6.2792714075	6.2892965365
FAM53C	2.809715481	6.086857673000001	3.2371045370000004	4.443070172	2.287609721	4.7702489615	4.973153694	3.767533265	4.039311435
FAM54A	5.557861387999999	6.387827435	6.615816866	5.9992563720000005	5.1018222369999995	6.869119215	3.8528122810000003	5.69125102	7.02415233
FAM54B	1.499108469	4.588756007	3.725404469	4.728597303	2.9540340389999997	1.944870121	2.406276347	3.906284685	3.1799584739999998
FAM55A	5.7686678239999996	3.651872889	7.544672713	6.2492828529999995	5.474461991	6.977630051	1.563909815	5.629308245	6.343470766
FAM55B	5.426969937000001	2.633095162	1.888822719	3.919798183	4.94139945	4.691669499	2.186483073	1.8992167309999999	2.299873179
FAM55C	3.481653645	2.739651476	2.306289572	1.711199051	3.3327178280000003	5.582334068	2.451212025	2.520414971	2.6219564330000003
FAM55D	5.4182233129999995	6.597063121000001	2.837839385	4.491504676	4.817830989	2.173747783	2.7627974139999996	5.992639405	3.183226064
FAM57A	10.12605121	11.16101747	10.41419762	9.27718176	9.810831067999999	9.832999467999999	11.12036246	10.65710892	10.37319392
FAM57B	7.561876572999999	7.5567842999999995	7.445419447999999	6.918431257999999	6.741403942000001	7.743192167999999	6.4002082510000005	7.521140005	8.026047829
FAM58A	4.0820485185	2.7751195500000003	3.6690444380000002	6.3793672465	5.116662379	2.7507160505	6.225670908	5.3302844345	4.2829707285000005
FAM59A	6.0087290995	8.21738078	7.1958257965	6.542892478000001	5.763564757	6.936964905	7.764601786	7.233188069	7.2298348035
FAM5B	7.545234337	8.754635756	8.380612936	7.967108014	7.629650914	8.618106838	8.320314456	8.463139277	8.427657898
FAM5C	3.166258927	1.363617895	2.2348786290000002	1.293511093	3.86279448	1.334773204	1.4898329959999999	1.459314475	1.4030423840000001
FAM60A	2.826942423333333	2.804012398333333	3.1365472793333335	2.469656227333333	4.233570339666667	3.9732395213333334	2.4954727990000003	1.8492019549999998	3.0599432603333336
FAM62A	5.011965636	7.571719462999999	6.7443897779999995	5.632848269	5.5322605739999995	6.6814463889999995	6.489666647000001	6.842139727	6.492832552
FAM62B	4.1902914634999995	6.2756478415000005	5.268484558	5.6723755095	4.5695172715000005	5.06494117	5.7507301040000005	4.3027495685	3.6413246825
FAM62C	5.7614017365	5.629933679500001	5.9580763145	5.080394976000001	6.3999911475	5.339845701	5.8368501875	5.8163666515	6.0204916505
FAM63A	6.388283705	5.062113724333333	5.459561566666667	7.181088514	6.742856893666667	6.509448051	5.695846811666667	5.579924550666667	6.683721170666666
FAM63B	3.7228469645	3.662148254	4.4211272735	4.3673691945	4.748815159499999	4.441550343499999	5.011179406	5.145437736	4.3529144115
FAM64A	5.3880803536999995	4.1887656701000004	5.862482630000001	5.5550605835999995	6.2570306819	5.816228829	5.3294141666999995	6.288090627599999	5.312139327500001
FAM65A	4.6668697945	6.29892959	3.771560264	4.2379781055	4.2974697504999995	3.0116470135	5.2226285525	4.5905127740000005	3.9432659759999997
FAM65B	2.4970891283333336	2.836112695	1.6379467586666667	2.787582176666666	3.0493050763333334	3.0510917193333333	2.4308111266666663	2.14195919	3.0094691030000003
FAM65C	1.389548842	3.4258836820000003	1.5865275555	2.4496654225	2.0414937595	2.4909197819999997	1.473520691	2.3633433999999998	3.4934638325
FAM69A	2.458013411	5.201137382	4.1250782710000005	3.2805199189999996	2.3316424380000003	3.105715988	4.351686086	4.1584839119999994	4.155104409
FAM69B	1.577692787	6.136787891	2.597324928	2.233239861	4.086950058	5.6576075910000005	3.58110318	4.100285475	4.579816157
FAM70A	3.601291305	1.536377065	1.795013257	2.12921213	3.355112943	3.838655583	1.681542981	4.772677034	1.9467147569999999
FAM70B	1.278965073	1.968115331	1.3601998819999999	1.393240345	1.373332698	1.319895088	1.393404754	1.365716676	1.355521884
FAM71A	1.98472457	4.769762718	4.136457035	2.840365479	1.857942886	3.049152212	3.704332273	3.2107503260000003	3.770173817
FAM71B	8.965693252	6.3401841225	9.450144238499998	9.150693157	8.298236447999999	7.990769682	7.323719241999999	9.2177824315	9.64791551
FAM71C	1.6220362419999999	6.425508801	2.64373003	2.916180044	3.8968487880000002	1.8633639819999999	6.218717252	6.187227141	2.4043194619999997
FAM71D	4.603944176000001	3.9547669034999995	4.584055373	3.5887636505000002	3.9571743375	3.207067839	3.026962075	5.1347413060000004	5.933184241
FAM71E1	9.286287474	9.478913537	7.655789931	10.17797431	9.021080008	6.651835896000001	8.55746568	8.8787481	7.382875585
FAM71E2	2.7707603735	1.668022685	3.822282659	3.0444500230000004	3.260932918	2.361411152	4.010167205	4.433177181	3.674908125
FAM71F1	1.648791636	1.384759215	1.4205794980000002	3.481303506	1.294531366	3.941937443	4.7477280539999995	1.4627174809999999	1.4239578940000002
FAM73A	5.359604168	1.478480299	4.951403533	4.820866753	5.7131511239999995	4.978452739	1.547399252	1.6436933219999998	4.335450938999999
FAM73B	6.310149051	8.5099242105	6.2819001495	7.0953007	6.649637889499999	7.592143881	5.995399674	6.633989221	6.3321609
FAM74A3	3.1495107045	4.131724644	2.644709191	1.9756813835	4.4040236475	2.0487706875000002	2.6559101265000002	3.9100044845	4.7324959855
FAM75A2	12.95781187	12.88108095	13.32326477	12.49133199	12.35619145	13.18579861	10.63372447	12.1418644	12.53090242
FAM76A	3.8212335793333327	5.880170247333333	5.1670028053333334	4.3752380686666665	4.501608189333333	6.175370837	5.567397344	4.6574625439999995	4.820875500333334
FAM76B	1.5924950464999998	5.3538330499999995	2.453829634	1.8610215005000001	2.0449945654999997	3.9667160519999998	2.422592677	3.8820571100000003	2.9431265890000002
