Gene_Symbol	GSM1187673	GSM1187674	GSM1187675	GSM1187676	GSM1187677	GSM1187678
DCDC1	5.378830000000001	5.46933	5.16695	5.07845	5.18611	5.31086
DCDC2	5.96047	6.00702	6.03348	5.8802900000000005	5.94155	5.97926
DCHS1	8.741760000000001	9.073780000000001	9.19018	8.07591	9.208689999999999	8.658719999999999
DCHS2	5.86661	6.06701	5.980180000000001	5.83415	5.972980000000001	5.63899
DCK	8.83906	8.89068	9.0906	8.710930000000001	9.01089	8.88497
DCLK1	8.836039999999999	7.65999	10.0285	11.4647	9.4034	7.81855
DCLK2	9.558119999999999	9.69388	8.94582	7.29126	8.107380000000001	8.57857
DCLK3	6.04253	6.25906	6.06745	6.13697	6.21499	6.03112
DCLRE1A	7.09733	7.009519999999999	7.116210000000001	7.10876	7.122669999999999	6.8563600000000005
DCLRE1B	7.76916	7.784730000000001	7.9767399999999995	7.93739	7.8937800000000005	8.11384
DCLRE1C	7.865880000000001	7.50626	7.96783	8.09798	7.92305	7.808860000000001
DCN	13.1622	13.1599	12.8722	13.2907	13.0555	12.6007
DCP1A	10.7066	10.7232	10.8245	10.5975	10.5112	10.6921
DCP1B	10.0265	9.85319	10.0226	10.3211	10.1731	10.1038
DCP2	8.68709	8.59832	8.56835	8.65815	8.66049	8.62631
DCPS	8.29523	8.05353	8.49865	8.08173	8.21491	8.381910000000001
DCST1	6.99839	7.22226	7.102	7.095	7.165080000000001	6.77871
DCST2	6.94566	7.017360000000001	6.91304	6.7744100000000005	6.93831	6.7504
DCSTAMP	5.10082	5.20538	5.09891	5.03599	4.94753	5.02939
DCT	5.575830000000001	5.36341	5.6874199999999995	5.52036	5.452719999999999	5.2983199999999995
DCTD	11.7551	11.7625	11.7715	12.0952	11.7657	11.8299
DCTN1	10.8151	10.854000000000001	10.9606	10.9154	10.7593	10.924000000000001
DCTN2	11.4952	11.4017	11.5481	11.5106	11.4401	11.3696
DCTN3	10.1909	10.1754	10.0742	10.0671	10.1964	9.99496
DCTN4	10.5882	10.5271	10.5618	10.6515	10.7604	10.7919
DCTN5	11.0116	10.9516	11.0165	10.9176	11.0709	11.0023
DCTN6	9.71528	9.661610000000001	9.556610000000001	9.35323	9.63375	9.383519999999999
DCTPP1	10.4598	10.4243	10.3529	10.562000000000001	10.537	10.5071
DCUN1D1	9.99072	9.93796	9.96043	9.74127	9.9488	10.0471
DCUN1D2	8.24798	8.091660000000001	8.10179	8.24108	8.300239999999999	8.255
DCUN1D3	11.0055	11.0364	11.1286	11.1777	10.9985	10.9692
DCUN1D4	9.95465	9.89173	9.98467	10.2041	10.1758	10.1017
DCUN1D5	9.27167	9.252930000000001	9.18886	8.65563	9.20993	9.20999
DCX	6.25868	6.36439	6.24477	6.22967	6.23663	6.13394
DCXR	10.7606	10.3805	10.6875	11.0533	11.0604	10.9623
DDA1	11.3887	11.5865	11.3832	10.9668	11.4089	11.3067
DDAH1	12.5489	12.587	12.4103	11.8604	12.3955	12.4254
DDAH2	10.140143333333334	10.012976666666667	10.085786666666667	10.103720000000001	9.91701	9.99651
DDB1	11.6163	11.6055	11.707	11.8742	11.6677	11.6557
DDB2	10.3402	10.73	10.6194	10.4993	10.5231	10.2571
DDC	6.89465	6.67048	6.75755	6.56192	6.45951	6.65344
DDC-AS1	7.285480000000001	7.33558	7.263560000000001	7.213010000000001	7.19272	7.13242
DDHD1	9.59554	9.53598	9.592310000000001	9.81508	9.8135	9.85455
DDHD2	10.373	10.2732	10.2481	9.735439999999999	9.95745	10.0179
DDI1	4.91291	5.46237	5.12721	5.2150300000000005	5.09219	5.06535
DDIAS	6.7789	6.91487	6.75462	6.08288	7.14819	7.6336699999999995
DDIT3	9.906	9.40578	10.1384	10.4816	10.1835	10.2449
DDIT4	11.5182	11.0292	11.298	11.5411	11.8763	12.0463
DDIT4L	7.721589999999999	8.52115	8.60425	8.87999	8.44548	8.55681
DDN	7.358060000000001	7.36101	7.2646	7.232260000000001	7.21247	7.3928899999999995
DDO	6.4549	6.44315	6.67311	6.53598	6.4492400000000005	6.50005
DDOST	11.0827	10.9492	10.8961	10.7503	10.8736	10.8307
DDR1	9.583893333333334	9.760406666666668	9.462016666666667	9.414343333333333	9.29633	9.517383333333333
DDR2	11.4466	11.31795	11.793050000000001	12.04055	11.700099999999999	11.5869
DDRGK1	8.938830000000001	8.76939	8.8884	8.90745	8.905569999999999	8.860330000000001
DDT	11.164000000000001	11.1873	11.004000000000001	10.9423	11.3742	11.1344
DDX1	10.9566	10.9762	10.9655	10.9863	11.2681	11.022
DDX3X	10.9128	10.6624	10.7094	10.8614	10.873	10.9898
DDX3Y	5.61483	10.6068	10.4948	5.4284099999999995	5.62741	5.59395
DDX4	5.16033	5.02126	4.96203	4.79657	5.10562	5.03839
DDX5	11.5837	11.6151	11.7318	11.2061	11.4016	11.5491
DDX6	11.4828	11.4659	11.4385	11.4468	11.5551	11.467
DDX10	7.867430000000001	7.88797	7.709789999999999	7.84055	7.94785	8.15369
DDX17	11.63	11.5656	11.6885	11.9529	11.8209	11.9179
DDX18	9.92643	9.89007	9.89906	9.74616	10.0938	10.0508
DDX19A	9.28241	9.256335	9.16572	9.22411	9.19712	9.15917
DDX19B	9.98493	9.68411	9.82649	9.84104	9.814	9.74559
DDX20	9.249410000000001	9.05455	9.24504	9.25282	9.28012	9.38075
DDX21	9.59835	9.43253	9.4746	9.0236	9.39565	9.67972
DDX23	10.0349	10.0694	10.0568	10.3048	10.2807	10.2155
DDX24	11.2635	11.1211	11.2485	11.2093	11.103	11.2226
DDX25	5.20817	5.33253	5.37552	5.3434	5.2131099999999995	5.03901
DDX27	8.48062	8.5284	8.525260000000001	8.681280000000001	8.6608	8.67807
DDX28	7.4817	7.29858	7.53983	7.51951	7.39389	7.56729
DDX31	8.24355	8.1565	8.29989	8.25657	8.27167	8.331380000000001
DDX39A	8.837019999999999	8.8501	8.98258	8.37065	8.66239	8.78169
DDX41	11.5199	11.620999999999999	11.3087	11.2173	11.5218	11.8356
DDX42	9.71625	9.701080000000001	9.78895	9.83995	9.85396	9.83319
DDX43	5.59159	5.373419999999999	6.41881	5.85353	5.18294	5.47051
DDX46	8.98502	9.195160000000001	9.05226	9.0729	9.260589999999999	9.31053
DDX49	8.98493	8.91183	8.90184	8.942789999999999	8.94313	9.04674
DDX50	9.30475	9.37238	9.25586	9.419410000000001	9.45767	9.48012
DDX51	8.25708	8.43108	8.20669	8.09688	8.103860000000001	8.3011
DDX52	9.6113	9.45567	9.68243	9.67065	9.71867	9.73242
DDX53	5.11041	5.419630000000001	5.03076	5.07676	4.95885	5.35191
DDX54	9.60995	9.61632	9.733839999999999	9.73755	9.73812	9.72851
DDX55	7.75042	7.69176	7.78632	8.0411	8.132639999999999	7.98632
DDX56	9.93304	9.75532	9.87674	9.8942	9.93322	10.1239
DDX58	8.195210000000001	8.28143	8.63407	8.66841	8.457880000000001	8.09447
DDX59	6.931310000000001	7.0004	7.16338	7.16772	7.14573	7.158519999999999
DDX60	6.64617	6.39147	7.21857	7.97859	7.15395	6.949160000000001
DDX60L	7.776839999999999	7.95298	8.808860000000001	9.80636	8.71388	8.860660000000001
DEAF1	9.03149	9.122710000000001	8.97044	9.00531	9.02345	9.021460000000001
DEC1	5.714919999999999	6.12036	5.93714	5.67443	5.78102	5.58522
DECR1	9.420630000000001	9.24431	9.293439999999999	9.21097	9.40586	9.29942
DECR2	8.58953	8.695110000000001	8.83886	8.59111	8.708269999999999	8.593919999999999
DEDD	10.6302	10.6326	10.6016	10.7671	10.7169	10.6778
DEDD2	10.2876	10.3931	10.198	10.0689	10.2771	10.3971
DEF6	7.92616	7.931719999999999	7.85486	7.70953	7.780310000000001	7.854030000000001
DEF8	9.000110000000001	8.982289999999999	9.00817	9.00572	8.96679	8.92315
DEFA4	6.40454	6.26457	5.99364	6.29524	6.06325	6.09056
DEFA5	6.81262	6.47431	6.37334	6.425590000000001	6.44965	6.58577
DEFA6	6.41939	6.593719999999999	6.629289999999999	6.48252	6.401009999999999	6.296530000000001
DEFB1	5.04524	5.30443	5.19402	5.32505	5.25128	4.94004
DEFB108B	6.079269999999999	6.1539	6.00707	6.2364	6.145169999999999	6.23451
DEFB110	4.1142199999999995	3.7872199999999996	4.19043	3.61579	3.95801	3.78652
DEFB112	3.24607	3.46601	3.5407900000000003	3.83059	3.45272	3.6922800000000002
DEFB113	6.40179	6.408980000000001	6.40056	6.1451199999999995	6.1325	6.4906
DEFB114	3.8993300000000004	3.8832800000000005	3.65276	3.5650699999999995	4.09639	3.7481699999999996
DEFB115	6.21274	6.4096	6.08416	6.2436300000000005	6.17552	6.29499
DEFB116	5.44267	5.46866	5.11123	5.60462	5.44356	5.42053
DEFB118	6.51839	6.3957	6.410080000000001	6.48945	6.47905	6.55864
DEFB119	5.7688	5.9048	5.85102	5.62873	5.65379	5.7393
DEFB121	5.2336	4.92747	4.9355199999999995	5.14166	4.97504	4.77838
DEFB123	6.6232	6.59647	6.3493	6.53568	6.43401	6.55508
DEFB124	7.85367	7.8647100000000005	7.79219	7.79443	7.5125399999999996	7.89722
DEFB125	5.50817	5.51193	5.64924	5.6219	5.53298	5.5604
DEFB126	6.3564300000000005	6.25713	6.03407	6.1494800000000005	6.25508	6.01546
DEFB127	4.20406	4.02349	4.55789	4.3909400000000005	4.44462	3.9643699999999997
DEFB128	4.35006	4.43521	4.28355	4.40306	4.6162	4.619
DEFB129	5.24547	5.47945	5.26954	5.2826699999999995	5.57151	5.29531
DEFB131A	4.6152	4.62299	4.369730000000001	4.27474	3.9419699999999995	4.5816300000000005
DEFB132	7.55285	7.7892600000000005	7.48653	7.456110000000001	7.51612	7.538889999999999
DEFB133	4.35957	4.503	4.53721	3.99951	3.8957900000000003	4.10607
DEFB134	6.37351	6.34187	6.22355	6.1137	5.99	6.19789
DEFB135	3.91606	3.55531	3.2345200000000003	3.26923	3.31121	3.43453
DEFB136	5.22768	5.381	4.99216	5.250769999999999	5.1378	5.40376
DEGS1	11.2095	11.4103	11.280999999999999	10.9164	11.2572	11.1908
DEGS2	8.8069	8.97326	8.7377	8.78266	8.7159	8.62637
DEK	9.942730000000001	9.91813	10.1215	9.78646	9.99293	10.0871
DENND1A	8.99319	9.0851	9.24657	9.32207	9.13128	9.30357
DENND1B	8.40859	8.53219	8.222745	8.041635	8.670065000000001	8.472085
DENND1C	6.79056	6.77215	6.68922	6.721939999999999	6.50769	6.7939300000000005
DENND2A	6.75974	7.190339999999999	7.10965	7.908239999999999	7.170380000000001	7.30828
DENND2C	7.530869999999999	7.38156	7.27605	7.258939999999999	7.4013800000000005	7.328410000000001
DENND2D	7.73803	8.03363	7.725	8.311739999999999	7.8605	8.03495
DENND3	7.88328	7.86361	8.10223	8.00173	7.10752	7.20608
DENND4A	9.31692	9.224689999999999	9.33457	9.63777	9.49187	9.3962
DENND4B	9.59857	9.629380000000001	9.49376	9.454360000000001	9.5401	9.81971
DENND4C	9.46608	9.23664	9.5473	9.97229	9.60962	9.464939999999999
DENND5A	11.1647	11.2577	11.334000000000001	11.0115	11.0696	11.1957
DENND5B	8.44707	8.532160000000001	8.35784	8.132430000000001	8.2929	8.33445
DENND6A	8.867519999999999	8.70195	8.908760000000001	8.8611	8.8221	8.69045
DENND6B	8.67441	8.67103	8.69898	8.6896	8.60839	8.56281
DENR	8.72762	8.76093	8.654689999999999	8.551630000000001	8.9306	8.89978
DEPDC1	6.81544	6.9634100000000005	6.81159	5.643669999999999	7.9447600000000005	7.92231
DEPDC1B	6.21941	6.24199	6.32449	6.24512	6.54902	6.99032
DEPDC4	5.98067	5.64895	5.400180000000001	5.2903199999999995	5.26089	5.96208
DEPDC5	8.37537	8.1773	8.33366	8.39717	8.258460000000001	8.36117
DEPDC7	7.389530000000001	7.48993	7.304530000000001	7.3792100000000005	7.43645	7.69645
DEPTOR	10.3759	10.4012	10.5447	10.0305	9.75116	9.641119999999999
DERA	8.86201	8.614419999999999	8.795689999999999	8.76309	8.712	8.69057
DERL1	11.8833	11.7243	11.6929	11.7487	11.8693	11.8964
DERL2	10.7595	10.6764	10.5896	10.4722	10.6283	10.6939
DERL3	8.17366	8.11396	8.04826	8.03133	8.046710000000001	8.10268
DES	7.98418	8.26216	8.17348	9.198839999999999	8.16051	8.33608
DESI1	11.4669	11.5397	11.3313	11.1187	11.3723	11.5494
DESI2	9.68118	9.72413	9.68361	9.69641	9.675139999999999	9.70539
DET1	7.82548	7.89212	7.615120000000001	7.87379	7.907725	8.034775
DEUP1	3.6715	3.68175	3.50276	3.37335	3.4347199999999996	3.54184
DEXI	9.6804	9.91186	9.477160000000001	9.60407	9.71699	9.63653
DFFA	9.8783	9.842880000000001	9.91571	10.1512	10.0564	9.614360000000001
DFFB	8.05227	7.77687	7.780010000000001	7.90298	7.9672600000000005	7.841010000000001
DGAT1	9.998330000000001	10.08	9.83722	10.0506	9.9721	10.0568
DGAT2	8.390080000000001	8.08378	8.49042	9.27383	8.617230000000001	8.5959
DGAT2L6	4.93829	4.927630000000001	5.16425	4.92981	5.01695	5.081980000000001
DGCR2	9.81298	9.77918	9.832360000000001	10.1757	9.835289999999999	9.81372
DGCR5	7.53255	7.4741100000000005	7.3616	7.5081	7.390280000000001	7.4348399999999994
DGCR6	8.24734	8.05349	8.3012	8.26098	7.888260000000001	8.14007
DGCR6L	9.51212	9.49972	9.55738	9.67733	9.453330000000001	9.4541
DGCR8	9.384730000000001	9.40943	9.287989999999999	9.09758	9.42253	9.47925
DGCR11	6.40244	6.10582	6.02487	6.33953	6.17665	6.14843
DGKA	10.2923	10.5595	10.0108	10.206	10.5637	10.4982
DGKB	8.15011	6.35356	5.6875800000000005	6.28722	8.00072	6.30497
DGKD	8.454889999999999	8.20551	8.505989999999999	8.6932	8.43793	8.59395
DGKE	7.466889999999999	7.4147300000000005	7.67647	7.385689999999999	7.56456	7.52384
DGKG	7.171010000000001	7.354439999999999	7.23838	7.11601	7.14535	7.00405
DGKH	7.79853	7.856210000000001	7.761	7.5652800000000004	7.6703399999999995	7.77323
DGKI	8.32629	8.20177	7.59198	7.2725800000000005	8.481869999999999	8.65569
DGKK	6.23649	6.33116	6.105980000000001	6.07963	6.2632699999999994	6.20253
DGKQ	8.5649	8.5203	8.41576	8.34777	8.42175	8.464960000000001
DGKZ	8.694045	8.877825	8.660430000000002	8.676400000000001	8.636025	8.671804999999999
DGUOK	9.52727	9.50073	9.4592	9.4367	9.46326	9.59173
DHCR7	10.9216	10.7773	11.144	10.4165	10.6281	10.9285
DHCR24	11.8596	11.6211	11.9854	11.9347	11.6468	11.7656
DHDDS	11.4081	11.3062	11.1249	11.1452	11.2688	11.3314
DHDH	7.374039999999999	7.55554	7.545089999999999	7.42559	7.424239999999999	7.34963
DHFR	9.30914	9.32691	9.605260000000001	8.493855	10.1525	10.02528
DHFR2	7.591710000000001	7.57327	7.72196	8.05867	7.86942	7.693810000000001
DHH	7.26836	7.14964	7.08351	7.10215	6.98807	7.165839999999999
DHODH	7.683839999999999	7.7987899999999994	7.80375	7.56355	7.6991	7.8260000000000005
DHPS	9.71385	9.58589	9.777569999999999	10.013	10.0279	9.941460000000001
DHRS1	9.46684	9.48087	9.31179	9.525839999999999	9.282639999999999	9.316460000000001
DHRS2	6.40019	6.700830000000001	6.55138	6.19723	6.49483	6.54475
DHRS3	11.8443	11.6664	11.7514	11.9022	11.5183	11.4816
DHRS4-AS1	5.94665	6.09998	5.77637	6.1879599999999995	5.756530000000001	5.93168
DHRS7	9.453289999999999	9.234860000000001	9.56733	9.72102	9.496139999999999	9.50945
DHRS7B	9.18777	9.30545	9.264289999999999	9.34876	9.07969	8.93357
DHRS7C	6.53673	6.83666	6.62598	6.45005	6.45202	6.37798
DHRS9	5.62325	5.24292	5.26869	5.243580000000001	5.21201	5.43123
DHRS11	7.86291	7.72806	7.69251	7.64947	7.843560000000001	7.81813
DHRS12	8.053980000000001	8.106160000000001	8.2086	7.9792	8.01549	7.94722
DHRS13	8.34856	8.482489999999999	8.33964	8.39776	8.28872	8.281880000000001
DHTKD1	8.81889	8.78298	8.74357	8.881210000000001	8.8225	8.7331
DHX8	9.64214	9.665410000000001	9.7198	9.5574	9.61443	9.65745
DHX9	9.88268	9.78473	9.94647	9.91514	9.952	10.1626
DHX15	9.54279	9.49768	9.544080000000001	9.47384	9.69529	9.72996
DHX16	9.80377	9.76587	9.805215	9.756215000000001	9.81528	9.822510000000001
DHX29	10.1038	10.0668	10.011000000000001	10.1114	10.3382	10.2668
DHX30	9.94322	10.0508	10.0702	9.91687	10.0532	10.1448
DHX32	9.89182	9.819980000000001	9.831719999999999	9.40897	9.662460000000001	9.98243
DHX33	9.269789999999999	9.07982	9.31175	9.22425	9.17585	9.25597
DHX34	8.15584	7.98774	8.03383	8.19769	8.22719	8.51565
DHX35	8.26186	8.1725	8.3793	8.34577	8.509910000000001	8.4226
DHX36	9.19149	8.94438	9.11742	9.11754	9.08699	9.17723
DHX37	8.82403	8.68416	8.74197	8.74751	8.62774	8.85422
DHX38	8.59727	8.43133	8.51511	8.566230000000001	8.51075	8.55514
DHX40	8.564589999999999	8.642380000000001	8.692739999999999	8.90825	8.76637	8.7627
DHX57	8.82425	8.74093	8.75527	8.76017	8.92942	8.84254
DHX58	7.563510000000001	7.748139999999999	7.94941	8.23668	7.72934	7.6929300000000005
DIABLO	8.824910000000001	8.77967	8.74462	8.66283	8.80504	8.81288
DIAPH1	9.29241	9.37872	9.40543	9.15334	9.20222	9.4209
DIAPH2	9.312000000000001	9.115689999999999	9.60764	9.9023	9.101569999999999	9.138739999999999
DIAPH2-AS1	6.17506	5.88145	6.34235	6.31329	6.0212699999999995	6.00629
DIAPH3	8.83363	8.839139999999999	8.49145	7.33935	8.33255	8.766689999999999
DICER1	10.3269	10.2321	10.2275	10.4195	10.3014	10.390999999999998
DICER1-AS1	6.9425	7.0028	6.93878	6.73118	6.93151	7.0511800000000004
DIDO1	9.15275	9.15137	9.382810000000001	9.2795	9.19172	9.38005
DIEXF	9.494110000000001	9.91446	10.0953	10.3261	9.80888	9.553510000000001
DIMT1	9.74349	9.85722	9.839	9.72387	9.918	9.90817
DIO1	5.56656	5.5613	5.6065	5.4425099999999995	5.4865900000000005	5.38051
DIO2	5.2826699999999995	5.60237	5.41161	5.03974	5.21143	5.24518
DIO3	6.49314	6.60474	6.5648	6.44945	6.46866	6.33782
DIO3OS	7.4548	7.35845	7.40768	7.46633	7.376860000000001	7.4375
DIP2A	8.62188	8.78491	8.73118	8.71364	8.761519999999999	8.81139
DIP2B	9.25029	9.222669999999999	9.3163	9.35095	9.30615	9.21152
DIP2C	9.544260000000001	9.52034	9.65588	9.77796	9.512360000000001	9.57293
DIRAS1	8.485330000000001	8.63838	8.64286	8.833269999999999	8.445160000000001	8.562000000000001
DIRAS2	7.3787199999999995	7.16971	7.206919999999999	7.192139999999999	7.10653	7.16785
DIRAS3	7.14502	7.025339999999999	6.576060000000001	6.36994	6.67444	6.40218
DIRC1	7.11781	7.27535	7.38618	8.313880000000001	7.8366	7.31232
DIRC2	10.8542	10.5429	11.0539	11.3982	10.97	11.1243
DIS3	8.943710000000001	8.964780000000001	8.830789999999999	8.85422	9.01708	9.045119999999999
DIS3L	8.40841	7.9641	8.795169999999999	8.76865	8.5569	8.76213
DIS3L2	8.84684	8.79577	8.85674	8.811760000000001	8.924710000000001	8.986089999999999
